,idx,Date,CBAK_Bat,ENS_Bat,TIA_Bat,ALB_Min,LAC_Min,SQM_Min,ALB_sentiment_nltk,CBAK_sentiment_nltk,ENS_sentiment_nltk,LAC_sentiment_nltk,SQM_sentiment_nltk,TIA_sentiment_nltk,lithium_sentiment_nltk,ALB_sentiment_TextBlob,CBAK_sentiment_TextBlob,ENS_sentiment_TextBlob,LAC_sentiment_TextBlob,SQM_sentiment_TextBlob,TIA_sentiment_TextBlob,lithium_sentiment_TextBlob,ALB_1_temp,ALB_1_humidity,ALB_1_windspeed,ALB_1_conditions,ALB_2_temp,ALB_2_humidity,ALB_2_windspeed,ALB_2_conditions,LAC_1_temp,LAC_1_humidity,LAC_1_windspeed,LAC_1_conditions,LAC_2_temp,LAC_2_humidity,LAC_2_windspeed,LAC_2_conditions,SQM_1_temp,SQM_1_humidity,SQM_1_windspeed,SQM_1_conditions,SQM_2_temp,SQM_2_humidity,SQM_2_windspeed,SQM_2_conditions
742,742,12/12/2017,0.0,0.3300018310546875,0.1312690113067631,-0.779998779296875,-0.0399999618530255,0.0400009155273437,0.2200214285714286,0.0,0.2732,0.23887999999999998,0.10393,0.0,0.012020833333333342,0.021747062461348173,0.0,-0.125,0.06361904761904762,0.056635281385281386,0.0,0.03968253968253967,1.6,16.6,19.6,0,15.2,28.8,32.0,3,24.8,60.3,16.9,3,22.8,66.4,14.8,2,15.2,28.8,32.0,3,19.4,59.2,27.7,2
743,743,13/12/2017,0.0,-0.2099990844726562,-0.0600720676422117,-0.2599945068359375,-0.2799997329711896,1.7400016784667969,0.29944999999999994,0.0,0.20443333333333333,0.27502499999999996,0.10972727272727273,0.0,0.14833125,0.08069534632034632,0.0,-0.16666666666666666,0.07500000000000001,-0.011553030303030303,0.0,0.08498376623376623,4.0,16.2,23.2,0,16.5,25.1,34.9,2,26.9,58.5,20.8,2,24.4,64.1,20.2,2,16.5,25.1,34.9,2,17.9,72.5,33.5,2
744,744,14/12/2017,-0.0499999523162841,-0.3300018310546875,-0.14016834640503,-2.520004272460952,-0.1999998092651385,-1.44000244140625,0.30298636363636366,0.0,0.181725,0.19699999999999998,0.17564166666666667,-0.128,0.0,0.06339613669159123,0.0,0.024999999999999994,0.12884126984126984,0.04136363636363636,0.04545454545454545,-0.03571428571428571,6.9,24.1,28.9,0,17.6,22.3,36.4,2,26.5,59.9,25.4,5,22.9,73.6,24.0,5,17.6,22.3,36.4,2,17.7,72.0,29.5,2
745,745,15/12/2017,0.0099999904632568,1.0400009155273438,-0.29368597831726,1.9900054931640767,-0.6400003433227539,0.4099998474121094,0.173865,0.0,0.0,0.128,0.018285714285714287,0.0,0.3755857142857143,0.044582852332852335,0.0,0.0,-0.07500000000000001,-0.010714285714285716,0.0,0.48116883116883125,2.7,30.9,15.3,0,17.1,24.6,32.8,2,26.0,63.6,15.0,5,23.1,76.5,16.5,5,17.1,24.6,32.8,2,18.5,71.9,24.1,2
746,746,18/12/2017,-0.059999942779541,0.660003662109375,0.0,2.509994506835937,0.880000114440918,4.180000305175774,0.12297058823529407,0.0,0.0,-0.05834,0.12382264150943398,-0.128,0.17919545454545452,0.08161382734912147,0.0,0.0,0.06821428571428571,0.12162120985234194,0.0,0.08820018365472912,0.6,42.9,15.1,0,17.2,30.4,40.0,5,17.6,89.2,16.3,5,17.1,86.6,16.2,5,17.2,30.4,40.0,5,19.3,69.3,25.9,2
747,747,19/12/2017,0.0499999523162841,0.2399978637695312,0.0,-0.05999755859375,-0.0799999237060546,1.5800018310546946,0.1960291666666667,0.0,0.5071666666666667,0.1366,0.16577435897435897,0.0,0.11823888888888888,0.08285984848484848,0.0,0.26666666666666666,-0.075,0.08682844932844933,0.0,0.12676186467853132,1.8,49.1,14.6,0,17.1,28.5,39.6,2,21.7,78.8,13.0,2,20.4,77.1,13.0,2,17.1,28.5,39.6,2,19.3,72.6,22.3,2
748,748,20/12/2017,0.0,0.2299957275390625,0.0,-0.69000244140625,-0.2699995040893554,1.0999984741211009,0.14906666666666665,0.0,0.24543999999999996,0.0,0.3337357142857143,0.0,0.11557142857142856,0.048989898989898986,0.0,-0.04,-0.15,0.1101298701298701,0.0,0.17083333333333334,-0.6,47.6,49.4,0,15.4,36.1,38.9,5,25.7,65.5,14.8,5,23.9,68.4,25.1,5,15.4,36.1,38.9,5,19.6,72.5,25.9,2
749,749,21/12/2017,0.1000000238418579,0.5500030517578125,0.0,-2.6800079345703125,-0.1500005722045898,-0.5399971008300852,0.09905,0.0,0.3182,0.46797500000000003,0.01489333333333334,0.0,0.019918181818181824,0.11177917568542568,0.0,0.0,0.27916666666666673,0.005714285714285715,0.0,-0.056172299922299926,-2.7,47.1,39.5,0,14.1,37.5,37.4,5,26.1,68.8,22.6,5,23.7,75.7,24.1,5,14.1,37.5,37.4,5,20.0,71.1,27.7,5
750,750,22/12/2017,-0.1499999761581421,0.0800018310546875,0.0,0.6399993896484375,-0.1599998474121093,0.6499977111816406,0.0,0.0,0.0,0.21454,0.17011428571428572,0.0,0.20661666666666667,0.02234848484848485,0.0,0.1787878787878788,0.10099999999999998,0.06396103896103897,0.0,0.001851851851851852,-2.8,31.2,20.2,0,13.5,38.9,30.2,3,24.3,74.3,23.9,5,22.9,74.8,18.2,5,13.5,38.9,30.2,3,20.0,66.7,27.7,5
751,751,26/12/2017,0.0,-0.2000045776367187,-0.0112499000549322,-0.25,-0.0600004196166992,-0.5200004577636719,0.34708,0.0,0.3818,0.17,0.294675,0.6369,0.22629999999999997,0.17366666666666666,0.0,0.0,0.1,0.11960227272727272,0.030000000000000006,0.3,5.3,37.0,20.3,0,13.6,43.3,28.1,3,24.7,65.7,14.0,0,22.1,71.1,14.7,0,13.6,43.3,28.1,3,20.1,68.7,25.9,5
752,752,27/12/2017,0.0299999713897705,0.1300048828125,0.1256253925323491,-0.6100006103515625,-0.0299997329711914,-0.30999755859375,0.2868625,0.0,0.296,0.4209,0.242075,0.0,0.0,0.04690656565656565,0.0,0.13636363636363635,0.23177083333333331,0.15454545454545454,0.0,0.0,2.9,29.5,19.1,0,15.2,42.1,34.2,2,26.0,63.4,20.5,5,23.6,68.7,21.8,5,15.2,42.1,34.2,2,20.3,66.1,24.1,2
753,753,28/12/2017,0.0199999809265136,0.1199951171875,-0.0012440174102792,0.0200042724609375,0.2799997329711914,0.25,0.3045111111111111,0.0,0.0,0.452125,0.24514444444444441,0.62465,-0.21315,0.20517676767676768,0.0,0.0,0.34375,0.14807449494949493,0.6104166666666667,0.0,2.8,26.5,18.4,0,15.0,42.1,31.3,2,23.4,76.5,23.6,5,21.3,83.3,13.3,5,15.0,42.1,31.3,2,20.3,71.1,27.7,2
754,754,29/12/2017,-0.0199999809265136,-0.75,0.0385583168029795,-0.55999755859375,0.2400007247924804,0.30999755859375,0.15853333333333333,0.0,0.2787,0.16684545454545455,0.13069999999999998,0.0,-0.06200000000000001,0.1420328282828283,0.0,0.056818181818181816,0.06363636363636363,0.09176136363636364,0.0,0.021269841269841265,3.2,26.5,17.1,0,15.2,41.4,39.2,2,25.1,58.9,11.9,2,22.9,67.0,16.0,0,15.2,41.4,39.2,2,20.1,69.2,24.1,2
755,755,02/01/2018,0.0499999523162841,-0.1100006103515625,0.002487469100953,3.6399993896484375,0.25,2.1300010681152344,0.4349083333333333,0.0,0.60035,0.3025285714285714,0.177275,0.0,0.0,0.35652447089947087,0.0,0.22499999999999998,0.2398809523809524,0.1422007575757576,0.0,0.0,3.8,43.9,18.3,0,12.5,50.1,32.4,0,23.1,63.3,16.6,2,21.4,65.1,20.3,5,12.5,50.1,32.4,0,20.7,68.7,27.7,0
756,756,03/01/2018,0.0500000715255737,-0.0399932861328125,0.4515053421020498,0.2599945068359375,-0.2300004959106445,-0.0800018310546875,0.4382,0.0,0.13486666666666666,0.0,0.1830111111111111,0.0,0.2263,0.32938131313131314,0.0,0.22,0.0,0.14477272727272728,0.0,0.0,4.5,40.2,16.4,0,13.8,47.3,35.6,0,24.8,61.1,19.4,2,23.2,63.7,29.0,2,13.8,47.3,35.6,0,20.1,74.0,29.5,2
757,757,04/01/2018,-0.0500000715255737,1.839996337890625,0.1194064369201655,-1.5699920654296875,0.0100002288818359,0.3000030517578125,0.18381666666666663,0.0,0.3880666666666667,0.6369,0.328475,0.0,-0.04360000000000001,0.08908970658970657,0.0,0.050331439393939394,0.625,0.16898809523809524,0.0,-0.041666666666666664,4.8,33.5,15.7,0,14.6,34.9,36.4,0,24.8,60.4,18.7,0,22.7,67.3,13.1,2,14.6,34.9,36.4,0,19.6,72.4,27.7,2
758,758,05/01/2018,0.1700000762939453,-0.3799972534179687,-0.0808481201171877,1.5,0.8000001907348633,1.3499984741210938,0.32849999999999996,0.148,0.0,0.36860000000000004,0.24577333333333334,0.0,0.24235,0.08506854256854257,-0.032260101010101,0.0,0.2391666666666667,0.14836421356421356,0.0,0.125,5.4,51.3,16.5,0,14.2,37.3,38.2,0,24.8,64.3,20.8,5,22.5,71.9,41.4,5,14.2,37.3,38.2,0,20.1,68.3,25.9,2
759,759,08/01/2018,0.0,-0.5699996948242188,0.1156743846893313,5.729995727539063,0.3000001907348633,-0.1500015258789062,0.14401276595744686,0.0,0.0,0.4361833333333333,0.11346363636363636,0.0,0.28847142857142855,0.16436055079672102,0.0,0.0,0.138989898989899,0.03648907910271546,0.0,-0.03571428571428571,5.0,76.2,27.5,5,15.0,35.0,34.2,5,22.4,74.0,17.4,5,19.8,83.2,14.7,5,15.0,35.0,34.2,5,21.0,71.8,27.7,2
760,760,09/01/2018,0.0,-0.4900054931640625,-0.0460207241058352,-2.009994506835937,-0.1200008392334002,-0.55999755859375,0.1124,0.0,0.0,0.09521428571428571,0.21499444444444443,0.0,0.31118,0.17979797979797982,0.0,0.0,0.0,0.11973905723905724,0.5201859907670454,0.02749999999999999,5.9,93.2,30.6,4,14.9,37.2,34.6,0,21.9,76.1,17.1,5,19.8,81.2,16.2,5,14.9,37.2,34.6,0,20.8,71.0,27.7,2
761,761,10/01/2018,-0.0200001001358032,-1.1399993896484375,-0.2512507850646965,-2.4799957275390625,-0.3799991607665998,-0.5499992370605469,0.2664117647058824,0.0,0.0,0.34,0.1360230769230769,0.0,0.11875882352941179,0.08363413547237075,0.0,-0.15,0.0,0.01814296814296814,0.0,0.15712853323147444,5.2,78.1,30.0,2,14.9,39.2,33.1,0,25.5,53.8,14.8,2,22.2,68.5,18.2,2,14.9,39.2,33.1,0,21.0,66.9,27.7,2
762,762,11/01/2018,-0.1799999475479126,1.3400039672851562,-0.0298518920898436,1.7299957275390625,-0.5900001525878906,2.09000015258789,0.08830454545454544,-0.3818,0.0,0.4885,0.13925625,0.0,0.07739375000000001,0.06738537977174337,0.15,0.0,0.1,0.27114583333333336,0.0,0.14476731601731602,3.8,70.9,13.5,0,15.5,33.9,36.0,2,25.7,57.6,16.1,2,22.6,67.9,16.2,2,15.5,33.9,36.0,2,20.2,66.9,27.7,2
763,763,12/01/2018,0.1000000238418579,2.049995422363281,-0.1082119773864764,-1.1699981689453125,0.1499996185302752,-1.170001983642578,0.23217692307692303,0.0,0.01579999999999998,0.2602,0.20149285714285714,0.0,0.29371,0.039624125874125886,0.0,-0.2,0.08425925925925924,0.065625,0.0,0.2418560606060606,4.9,60.2,24.9,0,15.2,33.4,33.5,2,26.6,57.5,15.8,5,24.0,69.5,12.9,5,15.2,33.4,33.5,2,20.0,69.9,22.3,2
764,764,16/01/2018,-0.1000000238418579,3.6300048828125,0.034826830291748,-5.5200042724609375,-0.2100000381469744,-4.1399993896484375,0.07196538461538463,0.0,0.10480869565217389,0.1544333333333333,0.22008484848484847,0.4215,0.10245,0.11217282717282716,0.0,-0.015415019762845853,0.32969135802469135,0.0772134767589313,-0.05,0.0678125,7.0,56.0,14.8,0,15.0,30.1,38.2,2,24.1,66.6,18.1,2,21.9,71.1,20.2,2,15.0,30.1,38.2,2,19.6,67.1,29.5,2
765,765,17/01/2018,0.1000000238418579,-1.0500030517578125,-0.0733851470947266,-1.0500030517577983,-0.1700000762939453,0.9599990844726562,0.08615000000000002,0.0,0.06874,0.5492999999999999,0.10973015873015876,0.0,-0.043236842105263164,0.050687379749879746,0.0,0.09666666666666665,0.3414015151515152,0.07337304564923613,0.0,-0.015550239234449759,5.3,60.9,14.6,0,16.2,31.7,36.7,2,25.3,69.1,21.8,5,22.5,74.8,18.1,5,16.2,31.7,36.7,2,19.4,66.6,27.7,2
766,766,18/01/2018,-0.0500000715255737,-0.6399993896484375,0.0820921375274661,-9.039993286132828,-1.299999713897705,-0.529998779296875,0.03622460317460317,0.0,0.16223333333333334,0.17461874999999996,0.11546000000000003,0.0,-0.008,0.07646241691876615,0.0,0.15757575757575756,0.012086095328282816,0.053221318713965744,0.0,0.0,5.8,61.2,18.1,0,16.0,31.0,34.2,2,20.2,85.8,20.8,4,18.6,92.3,14.8,4,16.0,31.0,34.2,2,19.8,63.8,25.9,2
767,767,19/01/2018,-0.0499999523162841,2.5,-0.0012440174102783,-1.900001525878892,0.3399996757507324,-2.09000015258789,0.0532828125,0.0,0.38126666666666664,0.044183333333333345,0.06724285714285715,0.28446666666666665,0.13995,0.035715553977272725,0.0,0.0,0.09693783068783068,0.07970328282828283,0.15277777777777776,0.40972222222222227,5.3,55.8,31.0,10,15.9,21.6,35.6,5,20.9,78.9,13.2,5,18.9,83.9,14.5,4,15.9,21.6,35.6,5,19.4,64.9,24.1,2
768,768,22/01/2018,0.0,-0.1299972534179687,0.0024874691009522,-2.480003356933608,-0.2799997329711914,0.9099998474121094,0.09735,0.0,0.296,0.18146666666666667,-0.032242857142857136,0.0,0.34126666666666666,0.023104166666666672,0.0,0.13636363636363635,0.3179292929292929,0.14544401283240568,0.0,0.17045454545454544,-0.7,51.0,15.8,0,14.5,22.9,34.9,0,24.8,68.0,14.8,2,22.7,72.2,20.3,2,14.5,22.9,34.9,0,19.6,67.0,24.1,0
769,769,23/01/2018,0.0299999713897705,-1.7700042724609375,0.0957740661621091,-0.529998779296875,-0.0300002098083496,-1.479999542236328,0.12947999999999998,0.0,0.006955555555555554,0.552,0.10512105263157893,0.0,0.032888888888888884,0.11839225589225588,0.0,0.01717171717171717,0.33999999999999997,0.07181906787169945,0.0,0.02916666666666666,0.6,55.8,13.5,0,14.6,25.5,34.6,2,26.2,66.8,13.5,5,23.8,74.5,21.9,5,14.6,25.5,34.6,2,19.5,67.4,27.7,0
770,770,24/01/2018,-0.0299999713897705,-2.220001220703125,0.0062189556121827,-0.5999984741210938,-0.059999942779541,-0.8899993896484375,0.23897000000000004,0.0,0.0,0.18416666666666667,0.19047894736842103,0.0,0.061575,0.08771717171717172,0.0,0.5,-0.06666666666666667,0.07647845262506914,0.0,0.0515625,1.8,50.3,27.1,0,15.3,27.4,36.7,5,23.0,83.2,20.5,4,21.5,82.2,16.4,5,15.3,27.4,36.7,5,19.7,68.5,27.7,0
771,771,25/01/2018,0.0499999523162841,-0.55999755859375,-0.0111944595336916,4.5,0.0,1.529998779296875,0.17935833333333331,0.0,0.4588,0.37991538461538465,0.26071666666666665,-0.296,0.031968750000000004,0.08138432940516276,0.0,0.0,0.21405011655011655,0.22973484848484846,0.0,0.05752502705627705,1.2,42.4,33.0,2,14.5,35.7,34.2,5,22.5,82.9,15.6,5,20.6,86.2,14.7,5,14.5,35.7,34.2,5,19.1,76.5,25.9,2
772,772,26/01/2018,0.0800000429153442,0.8600006103515625,-0.180353107070923,-2.4899978637695312,0.0500001907348632,-1.0999984741210938,0.108832,0.0,0.2732,0.1360857142857143,-0.07584375,0.0,0.18560000000000001,0.0562,0.0,0.0,0.05194805194805195,-0.01787878787878788,0.0,0.058843537414965986,-1.4,42.2,17.1,0,15.2,33.9,36.4,2,21.6,91.3,11.2,4,20.3,88.3,14.5,4,15.2,33.9,36.4,2,19.3,73.9,24.1,0
773,773,29/01/2018,-0.0499999523162841,-0.410003662109375,-0.0111944595336908,-2.7300033569335938,-0.3600001335144043,-0.920001983642578,0.08363529411764707,0.0,0.5362,0.36257500000000004,0.16166410256410257,0.0,0.2761230769230769,0.049019607843137254,0.0,0.045454545454545456,0.22556818181818178,0.04682396307396307,0.0,0.057753496503496496,5.7,42.3,25.9,0,15.7,41.8,39.6,2,22.2,78.4,11.2,5,20.0,83.9,11.2,5,15.7,41.8,39.6,2,19.6,65.2,20.5,2
774,774,30/01/2018,-0.0500000715255737,-0.6899948120117188,0.3607067798614496,-0.3099975585937358,-0.1500000953674316,1.020000457763672,0.10651764705882352,0.0,0.34505,0.02647142857142859,0.12513225806451614,0.0,0.10362499999999998,0.17902406417112296,0.0,0.22499999999999998,0.010374149659863928,0.07972873900293255,0.0,-0.004059407854050714,6.8,35.5,18.9,0,14.2,44.8,32.8,5,23.1,79.4,9.1,5,21.4,81.0,11.0,5,14.2,44.8,32.8,5,19.9,69.9,29.5,2
775,775,31/01/2018,-0.0299999713897705,-1.3400039672851562,-0.074629164505005,0.2199935913085795,-0.1099996566772461,0.3800010681152344,0.16738695652173913,0.0,-0.1366,-0.30110000000000003,0.16803636363636365,0.0,0.17283999999999997,-0.005212450592885372,0.0,0.0,-0.027767857142857143,0.11149350649350649,0.0,0.021249999999999998,7.3,33.6,22.9,0,15.3,43.3,34.6,5,22.3,88.8,15.0,5,20.9,88.0,16.3,5,15.3,43.3,34.6,5,19.0,75.5,24.1,2
776,776,01/02/2018,-0.0499999523162841,1.5600051879882812,-0.0174134151458726,-2.389999389648424,-0.1000003814697265,-0.6100006103515625,0.1207625,0.0,0.0,0.3315428571428571,0.29545454545454547,0.0,0.17020000000000002,0.06982323232323231,0.0,0.0,0.15094020562770563,0.016333792470156105,0.0,0.08333333333333333,8.7,31.7,24.2,0,16.1,41.4,34.9,5,22.8,70.1,15.6,5,21.3,72.0,16.0,5,16.1,41.4,34.9,5,19.6,69.7,22.3,2
777,777,02/02/2018,-0.1000000238418579,-2.3300018310546875,-0.0149259460449213,-3.689994812011719,-0.3899998664855957,-2.709999084472656,0.08074375,0.0,0.29006,0.27365,0.2601714285714286,0.4939,0.0456,0.009050925925925926,0.0,-0.1,0.35714285714285715,0.17750000000000002,-0.1,0.016,9.6,40.2,18.9,0,16.6,42.0,39.2,2,23.8,67.7,14.0,2,22.3,68.4,11.2,2,16.6,42.0,39.2,2,19.9,72.2,24.1,2
778,778,05/02/2018,0.0,-4.970001220703125,-0.2562257232666027,-0.3600006103515767,-0.0700001716613769,-1.9099998474121087,0.12199,0.0,0.0,0.18655714285714287,0.11108421052631579,0.0,0.31343,0.10461658249158245,0.0,0.0,0.2429788961038961,0.04111941786283892,0.0,0.19999999999999998,9.1,36.4,24.2,0,16.0,52.7,37.8,2,25.9,68.9,16.6,2,23.5,77.6,23.6,2,16.0,52.7,37.8,2,21.8,63.5,25.9,0
779,779,06/02/2018,0.0,1.5500030517578125,-0.0820921375274661,2.389999389648437,0.7200002670288086,2.4099998474121094,0.23066666666666666,0.0,0.0,0.4721947368421053,0.16155652173913043,0.0,0.20791428571428575,0.10846590909090909,0.0,0.25,0.17024649296853242,0.09719179371353286,0.0,0.02819727891156463,9.2,28.0,34.9,0,15.1,59.8,33.1,2,25.8,65.1,25.7,2,24.0,72.4,18.1,2,15.1,59.8,33.1,2,21.2,72.3,25.9,0
780,780,07/02/2018,0.0199999809265136,0.3600006103515625,0.1181629852294925,-0.9100036621093892,0.059999942779541,1.279998779296875,0.165875,0.0,0.03782,0.26615000000000005,0.14137,-0.2263,0.16265999999999997,0.03989556277056277,0.0,0.03942424242424242,0.08449074074074076,0.06929166666666667,0.0,0.07181818181818182,6.1,29.7,15.9,0,14.6,54.9,40.0,0,24.8,69.3,16.6,5,22.8,75.5,16.6,5,14.6,54.9,40.0,0,21.0,73.8,27.7,0
781,781,08/02/2018,0.0800000429153442,4.199996948242188,0.1990105396270758,-1.4499969482421733,0.0199999809265136,-1.270000457763672,0.19508888888888887,-0.3595,0.12246590909090908,0.248525,0.1973125,0.7783,0.09861111111111111,0.053086419753086415,0.0,0.07494547750229569,0.23860119047619047,0.1273263888888889,0.5,0.057575757575757565,8.0,30.9,17.8,0,14.8,56.2,39.6,2,24.3,66.9,16.1,3,23.3,67.8,13.1,5,14.8,56.2,39.6,2,20.9,72.2,27.7,0
782,782,09/02/2018,-0.0600000619888305,0.6800003051757812,0.1119428981780998,2.540000915527344,-0.1999998092651367,0.5900001525878906,0.16975,0.0,0.08932,0.13212000000000002,0.27511,0.3291,0.0,-0.04151515151515152,0.0,0.0036363636363636346,0.16147619047619047,0.0017597402597402557,-0.05090909090909091,0.0,9.8,29.0,29.5,0,15.3,59.3,38.9,2,25.7,64.9,17.1,5,23.8,65.1,25.4,5,15.3,59.3,38.9,2,21.2,71.6,25.9,0
783,783,12/02/2018,0.0099999904632568,-0.8600006103515625,0.6579788547515868,3.8699951171875,-0.1800003051757812,0.9300003051757812,0.21280869565217395,0.0,0.20073333333333335,0.3563545454545455,0.18852000000000002,0.0,0.19845714285714283,0.023176720622372797,0.0,-0.006828703703703704,0.1924242424242424,0.10927489177489177,0.0,0.08316326530612246,1.6,56.0,24.0,10,17.0,43.1,38.2,5,17.4,82.2,26.2,5,15.8,86.9,13.0,4,17.0,43.1,38.2,5,20.5,75.2,25.9,2
784,784,13/02/2018,0.0,0.4199981689453125,-0.0273644229888914,-3.139999389648424,0.3900003433227539,-0.7900009155273438,0.0758625,0.0,0.07085454545454545,0.43777,-0.007990000000000006,0.0,-0.14068,0.06919845779220779,0.0,0.04400826446280992,0.45092857142857146,0.0035762987012987134,0.0,0.06666666666666667,1.4,55.5,18.3,2,15.9,44.5,34.6,2,18.4,83.5,13.1,1,16.9,84.3,14.6,1,15.9,44.5,34.6,2,22.0,67.0,20.5,2
785,785,14/02/2018,-0.0199999809265136,1.0500030517578125,0.0883110931396471,3.270004272460924,0.5299997329711914,1.4599990844726562,0.20643157894736844,0.0,0.1111,0.3879125,0.11998823529411762,0.0,0.09905384615384615,0.1029312865497076,0.0,0.02291666666666666,0.15057291666666667,0.0762173202614379,0.0,0.0853937728937729,1.9,50.4,15.1,0,16.2,51.2,20.2,2,20.7,80.6,13.5,5,18.7,82.3,11.0,1,16.2,51.2,20.2,2,21.1,70.9,22.3,2
786,786,15/02/2018,0.0700000524520874,1.5400009155273438,0.0,2.889999389648437,0.2300000190734863,0.1700019836425781,0.33439,0.0,0.3204,0.5553272727272728,0.30724000000000007,0.0,0.09174000000000002,0.17233333333333334,0.0,0.10833333333333335,0.2591759518890201,0.07666666666666669,0.0,-0.02,3.0,38.2,33.0,0,17.3,43.8,35.6,2,21.7,84.7,12.2,5,19.5,87.8,12.8,5,17.3,43.8,35.6,2,20.7,69.6,25.9,0
787,787,16/02/2018,0.0,-0.6100006103515625,0.0,-2.370002746582045,-0.309999942779541,-1.3699989318847656,0.274826923076923,0.0,0.0,0.3512666666666666,0.36124117647058823,0.0,0.4718428571428572,0.05676087801087801,0.0,0.0,0.13333333333333333,0.0611764705882353,0.0,0.37142857142857144,2.4,31.2,29.0,0,15.8,44.0,39.6,3,23.1,79.6,91.9,5,20.7,80.9,17.9,5,15.8,44.0,39.6,3,20.9,72.2,27.7,2
788,788,20/02/2018,0.0499999523162841,-0.6200027465820312,0.0,2.340003967285156,-0.5100002288818359,0.6699981689453125,0.0172,0.0,0.0,0.1806,0.0653,0.0,-0.21165000000000003,-0.012169312169312172,0.0,0.0,0.11666666666666667,-0.05496031746031745,0.0,0.007971590909090909,-4.3,36.4,17.7,2,13.2,44.9,32.4,0,23.0,70.7,13.0,5,21.4,71.2,14.4,5,13.2,44.9,32.4,0,21.7,66.2,22.3,3
789,789,21/02/2018,-0.0499999523162841,-0.0199966430664062,0.0,-1.5699996948241903,0.0100002288818359,-0.0499992370605468,-0.01705,0.0,0.05741428571428571,0.00516,0.07972222222222222,0.0,0.14985625,0.1,0.0,0.0,0.0012500000000000011,-0.01818181818181818,0.0,0.07187500000000001,-2.0,27.6,13.9,2,14.0,43.8,36.0,0,20.2,81.6,39.8,5,19.7,79.0,18.2,5,14.0,43.8,36.0,0,21.2,74.0,24.1,0
790,790,22/02/2018,0.0499999523162841,0.9000015258789062,0.0199008842468275,0.6699981689452983,-0.0500001907348632,1.2900009155273438,0.06352812499999996,0.0,0.0,0.048999999999999995,-0.009799999999999998,0.08700000000000001,0.030999999999999996,-0.004924242424242425,0.0,0.0,-0.01171802054154995,-0.03333333333333333,-0.13333333333333333,0.0,-3.1,44.9,35.8,2,14.6,39.6,34.6,0,20.4,75.8,49.1,5,19.0,78.0,13.0,5,14.6,39.6,34.6,0,21.2,67.8,24.1,0
791,791,23/02/2018,-0.1000000238418579,-0.0200042724609375,0.268664200210571,5.069999694824219,0.2000002861022949,1.9199981689453125,0.152721875,0.3164,0.0,0.03665714285714287,0.08334000000000001,0.0,0.40990000000000004,0.16199100378787878,-0.04097222222222222,-0.06666666666666667,0.04196428571428572,0.06238636363636363,0.0,0.5625,-3.3,54.5,38.6,2,13.5,36.8,34.2,0,22.0,72.1,22.8,2,20.5,74.5,15.1,2,13.5,36.8,34.2,0,20.7,69.6,24.1,0
792,792,26/02/2018,-0.0499999523162841,0.5800018310546875,0.0012440174102783,-8.650001525878906,-0.5,-4.680000305175781,0.07015298507462689,0.0,0.15404999999999996,0.2574888888888889,0.03829462365591398,0.0,0.04633666666666667,0.10247696626894387,0.0,0.09863636363636365,0.062072865406198746,0.04434215252091595,0.0,0.007674501424501423,0.4,43.3,26.1,2,13.1,33.0,31.0,0,19.9,86.1,12.7,5,18.5,88.1,12.9,5,13.1,33.0,31.0,0,20.4,72.7,24.1,2
793,793,27/02/2018,0.0499999523162841,-1.5100021362304688,-0.2487633159637443,1.470001220703125,-0.1100001335144043,-1.1499977111816406,0.03400689655172414,0.0,0.0,0.12071000000000001,0.022777500000000006,0.0,0.14225185185185185,0.06972962382445141,0.0,0.049999999999999996,0.018281250000000002,0.03463564213564213,0.0,0.028769841269841265,-0.1,62.8,36.6,10,12.2,37.2,31.3,0,21.3,79.4,21.8,5,19.7,79.2,20.3,5,12.2,37.2,31.3,0,19.8,70.8,25.9,0
794,794,28/02/2018,-0.0499999523162841,-2.5199966430664062,0.3121980209350576,-11.139999389648438,-0.2699999809265136,-2.6599998474121094,0.09861683168316829,0.0,0.0,0.3441142857142857,0.08311818181818181,0.0,0.1369090909090909,0.08632924304335196,0.0,-0.03333333333333333,0.2766233766233766,0.11459893851939307,0.0,0.06780303030303031,0.7,49.8,21.9,0,11.8,34.7,31.3,0,19.1,83.3,20.8,5,17.5,88.0,11.5,4,11.8,34.7,31.3,0,19.4,71.8,24.1,0
795,795,01/03/2018,0.0,-1.3199996948242188,0.2338373699188238,-4.419998168945298,0.1599998474121093,-3.170001983642578,0.07669885057471264,0.0,0.30167142857142853,0.25315333333333334,0.10929466666666665,0.0,0.08871851851851853,0.05165715032094341,0.0,0.0029870129870129903,0.06349134199134199,0.04193097814883529,0.0,0.03893097643097643,4.1,52.9,46.1,2,12.6,28.7,29.9,0,19.6,87.9,13.0,5,18.0,87.5,14.6,4,12.6,28.7,29.9,0,19.6,67.9,24.1,0
796,796,02/03/2018,0.0399999618530273,0.9300003051757812,-0.2823461288452158,-0.9900054931640768,-0.25,1.1199989318847583,0.027839436619718303,0.0,0.2732,0.33297777777777776,0.05507027027027027,-0.19785,0.005087499999999995,0.0698527190076486,0.0,0.7,0.2665079365079365,0.18518234143234147,0.10606060606060606,0.025,7.1,50.9,44.0,2,13.9,26.4,28.4,3,22.3,77.2,14.8,5,20.7,79.5,20.0,5,13.9,26.4,28.4,3,19.4,73.1,25.9,0
