Date,ENS,CBAT,TIA,ALB,LAC,SQM,ALB_sentiment_nltk,CBAK_sentiment_nltk,ENS_sentiment_nltk,LAC_sentiment_nltk,SQM_sentiment_nltk,TIA_sentiment_nltk,lithium_sentiment_nltk,ALB_sentiment_TextBlob,CBAK_sentiment_TextBlob,ENS_sentiment_TextBlob,LAC_sentiment_TextBlob,SQM_sentiment_TextBlob,TIA_sentiment_TextBlob,lithium_sentiment_TextBlob,ALB_1_temp,ALB_1_humidity,ALB_1_windspeed,ALB_1_conditions,ALB_2_temp,ALB_2_humidity,ALB_2_windspeed,ALB_2_conditions,LAC_1_temp,LAC_1_humidity,LAC_1_windspeed,LAC_1_conditions,LAC_2_temp,LAC_2_humidity,LAC_2_windspeed,LAC_2_conditions,SQM_1_temp,SQM_1_humidity,SQM_1_windspeed,SQM_1_conditions,SQM_2_temp,SQM_2_humidity,SQM_2_windspeed,SQM_2_conditions
23/04/2015,0.419998169,0.129999638,0.029275,0.010002136,0.049999952,1.791625977,0.25,0,0,0,0,0,0.414966667,0,0,0,0,0,0,0,12.7,46.7,24.8,5,12.5,15.1,22.7,2,16.7,91.2,13.2,4,15.6,90.9,14.7,5,12.5,15.1,22.7,2,17.9,68.4,20.5,2
24/04/2015,-0.410003662,-0.039999962,-0.082262702,0.049999237,0,0.194742203,0,0,0,0,-0.34,0,-0.34,0,0,0,0,-0.3,0,-0.3,12,44.8,32.9,5,13.9,17,17.3,2,18.1,87.1,11.2,2,17.2,84,11.2,2,13.9,17,17.3,2,17.7,72.2,22.3,2
27/04/2015,0.36000061,-0.179999828,0.009953695,-0.479999542,0,-0.340799332,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136363636,14.4,23.2,26.6,0,13.6,25.8,24.8,0,21.1,86.2,16.9,5,20.2,80.5,18.1,5,13.6,25.8,24.8,0,17.7,68.8,20.5,2
28/04/2015,0.450004578,-0.190000057,-0.090166936,0.930000305,0.150000095,0.038949966,0,0,0,0.4215,-0.1271,0,-0.4939,0,0,0,0,0,0,0,16.5,17.3,25.7,0,13.6,21.6,23.4,0,19.2,95.3,16.3,4,18.3,93,12.8,4,13.6,21.6,23.4,0,17.6,72.4,20.5,2
29/04/2015,-0.200004578,-0.139999866,0.028396861,0.799999237,-0.100000143,0.175266266,0,0,0,0,0.1589,0,0,0,0,0,0,0,0,0,18.1,17,16.5,0,12.9,20.8,22.7,0,20.3,84.9,14,5,18.8,87.1,12.9,4,12.9,20.8,22.7,0,19,69.7,20.5,2
30/04/2015,-0.979995728,-0.130000114,0.005854774,-0.549999237,0.299999952,0.029212952,0,0,0,0,0,0,-0.06364,0,0,0,0,0,0,0.054545455,19.7,21.2,25.4,0,12.9,16.1,24.5,0,20.3,90,14.2,5,19.4,84.4,22,5,12.9,16.1,24.5,0,18.7,69.6,20.5,2
1/5/2015,0.319999695,-0.269999981,0,0.739997864,-0.149999857,0.64264679,0,0,0,0.30675,0,0,0.316125,0,0,0,0.048863636,0,0,0,19.1,24.6,32.5,0,11.4,20.6,28.8,0,18,82.4,14.5,5,18.2,83.2,19.1,5,11.4,20.6,28.8,0,18.5,70.4,20.5,2
4/5/2015,-0.200004578,-0.180000067,0.128809687,-0.319999695,0.049999952,-0.769229889,0,0,0,-0.5106,0,0,0,0,0,0,-0.204545455,0,0,0,17.4,28.9,41.9,2,8.1,28.9,33.1,0,12.4,81.9,9.6,2,11.2,84.9,12.7,2,8.1,28.9,33.1,0,16.7,77.5,24.1,2
5/5/2015,-0.680000305,-0.019999981,-0.149009271,-0.119998932,0.049999952,-0.058422089,-0.463,0,0,0,0.5574,0,0,0.125,0,0,0,0.213636364,0,0,17,31.3,33.5,2,8.6,20.3,26.6,2,14.6,82.9,15,2,14,79.1,21.8,2,8.6,20.3,26.6,2,15.9,77,25.9,2
6/5/2015,-0.039993286,-0.099999905,-0.059428137,0,0.150000095,-0.048686981,-0.04526,0,0,-0.3182,0.41474,0,0.4939,0,0,0,-0.25,0.12,0,0,15.4,33,31.9,5,11.1,15.6,20.9,2,14.4,84.8,13,2,12.9,86.8,13,1,11.1,15.6,20.9,2,16.8,73.7,24.1,2
7/5/2015,-0.13999939,0.119999886,-0.058549716,2.830001831,-0.049999952,-0.214214325,0.24695,0,0,0,0,0,0.1027,0,0,0,0,0,0,-0.2,10.5,45.2,37.8,5,9.9,27.6,39.6,2,13.4,86,12.2,1,12.4,84.6,16.3,1,9.9,27.6,39.6,2,18.6,68.1,18.4,2
8/5/2015,1.429992676,0.170000076,0.053280321,0.329998016,0.199999809,0.068159103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,79.3,16.3,5,8.7,36.3,30.2,0,14.4,84.6,18.4,1,13.2,81.6,20.2,2,8.7,36.3,30.2,0,17.1,77.1,20.5,2
11/5/2015,-0.609992981,0.129999876,0.069381408,0.090000153,0.200000048,-0.058422089,0,0,0,0,0,0,0.29634,0,0,0,0,0,0,0,16.6,26.9,34.6,0,10.3,11.7,24.1,2,15,78.8,14.8,5,14.3,77.9,14.8,5,10.3,11.7,24.1,2,16.9,72.4,18.4,2
12/5/2015,0.419998169,0.00999999,0.026347401,-0.569999695,0.25,-0.116846085,0,0,0,0.4767,0,0,0,0,0,0,0,0,0,0,16.6,23.9,39.7,0,9.9,13.8,25.6,2,15,87.5,21.5,4,13.9,87.8,18.3,4,9.9,13.8,25.6,2,17.3,69,18.4,2
13/05/2015,0.029998779,-0.129999876,0.010831833,-0.13999939,-0.200000048,0.126583099,0.5719,0,0,0,0,0,-0.00622,0.3,0,0,0,0,0,0,15,20.7,37.7,0,9.3,17.7,22,2,14.7,84.2,16.2,5,14.5,80.6,15.1,2,9.3,17.7,22,2,17.2,68.2,18.4,2
14/05/2015,0.930000305,-0.090000153,-0.02898224,1.090000153,-0.099999905,-0.058422089,0,0,0,0.4767,0,0,0,0,0,0,0,0,0,0,10.8,43,28.1,5,8.4,20.8,27,0,14.8,86.2,12.2,2,13.5,82.7,11,2,8.4,20.8,27,0,17.4,65.6,22.3,2
15/05/2015,-0.090003967,0.0400002,0.045668988,0.749996185,0,0.146055222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9,67.4,25.8,5,7.2,24.7,19.8,0,15.9,81.7,16.5,2,14.5,79.7,89.5,2,7.2,24.7,19.8,0,17.6,65.1,20.5,2
18/05/2015,-0.479995728,-0.190000057,0.061184555,-1.119998932,0.099999905,-0.301849365,0,0,0,-0.1531,0,0,0,-0.266666667,0,0,-0.281818182,0,0,0,11.3,59.7,21.8,5,8.7,26.2,17.3,0,17.6,81.3,12.7,2,16.3,80.1,16.3,2,8.7,26.2,17.3,0,16.3,74.7,18.4,2
19/05/2015,-0.470001221,-0.330000162,-0.002927599,-0.559997559,-0.149999857,0.116844177,0.1645,0,0,0,-0.105375,0,0,0.133796296,0,0,0,0,0,0,13.3,53.3,23,2,9.4,15.9,22.7,0,17.7,81.1,12.7,2,16.8,79.9,17.9,2,9.4,15.9,22.7,0,16.4,77.7,20.5,2
20/05/2015,0.160003662,0.25,0.022249045,-0.159999847,-0.25,-0.808177948,0.08895,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,14.5,46.4,32.2,2,9.4,10.1,20.5,0,17.9,84.2,21.5,2,17.2,82.4,16.8,2,9.4,10.1,20.5,0,17.4,70.3,29.5,2
21/05/2015,0.289993286,-0.069999933,0.055915019,0.169998169,-0.049999952,0.048685074,0.127266667,0,0,0,0,0,0,0,0,0,0,-0.053571429,0,0,14,43,33,2,9.3,12.2,32.4,0,19.2,79.3,18.4,2,18.2,77.4,18.4,2,9.3,12.2,32.4,0,16.8,72.7,22.3,2
22/05/2015,-0.430000305,0.019999981,-0.021956144,-0.840000153,-0.100000143,-0.009737015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1,61.9,22.4,5,9.1,26.7,26.3,0,18.4,76.3,12.2,0,17.6,72.8,14.3,0,9.1,26.7,26.3,0,17,70.1,20.5,2
26/05/2015,-1.129997253,-0.079999924,0.060599035,-0.709999084,0.200000048,-0.389484406,0,0,0,0,0.148,0,0,0,0,0,0,0,0,0,18.9,40.9,20.9,2,6.7,57.5,26.6,2,14.6,92.5,22.1,4,13.9,89.6,17.6,5,6.7,57.5,26.6,2,16.8,78.4,31.7,2
27/05/2015,1.5,0.019999981,-0.037471852,0.159999847,-0.099999905,-0.155794144,0,0,-0.04526,-0.259366667,0,0,-0.10212,0,0,0,0.058333333,0,0,-0.063333333,20.5,32.5,24.1,0,6.5,50.6,20.2,0,14.5,83.1,15.6,2,13.6,84.9,11.2,2,6.5,50.6,20.2,0,16.6,76.4,22.3,2
28/05/2015,-0.489997864,-0.039999962,-0.055036739,-0.729999542,-0.050000191,-0.438167572,0,0,0,-0.01925,0,0,0,0,0,0,0.183333333,0,0,0,21.5,25.4,17.8,0,7.7,27.2,24.5,2,14.5,86.6,15.6,2,13.3,83.5,20.2,2,7.7,27.2,24.5,2,15.9,76.5,22.3,2
29/05/2015,-1.580001831,-0.019999981,0.193214318,-0.439998627,0.150000095,0.029211044,0,0,0,0.2452,0,0,0,0,0,0,0.307142857,0,0,0,23.2,22,23.5,0,7.4,21,28.4,2,14,84.9,13.5,2,13,82.3,16.1,2,7.4,21,28.4,2,16.5,65.8,22.3,2
1/6/2015,0.330001831,0.00999999,0.090166795,-0.300003052,-0.200000048,-0.535541534,0,0,0,-0.4404,0,0,0,0,0,0,-0.5,0,0,0,22.9,16.2,28.8,0,7.2,11.6,18,2,12.8,78.2,11.2,2,11.1,77.4,14.4,0,7.2,11.6,18,2,15.8,68.9,22.3,2
2/6/2015,0.059997559,0.00999999,0.018150406,0.810001373,0,0.08763504,0,0,0.4404,0,0,0,0.6369,0,0,0.7,0,0,0,0.5,21.2,17.3,20.8,0,8.3,6.8,24.8,0,11.1,80.6,14.5,0,10.9,75.6,16.3,0,8.3,6.8,24.8,0,15.2,71.6,18.4,2
3/6/2015,1.260002136,0.139999866,-0.01463757,0.790000916,-0.049999952,0.185003281,0,0,0,0,0,0,-0.1779,0,0,0,0,0,0,0,21.3,17.3,27.7,0,10,6.7,21.6,0,13.2,77.5,13.8,0,12.9,72.9,17.9,0,10,6.7,21.6,0,16.3,65.2,20.5,2
4/6/2015,-0.459999084,0.300000191,0.189701482,-0.180000305,-0.25,-0.233690262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7,36.5,31.4,5,10.9,9.5,19.1,0,15.3,76.1,14.5,0,14.2,73.6,13,0,10.9,9.5,19.1,0,16.1,67.1,20.5,2
5/6/2015,0.419998169,0.230000019,0.108902721,-0.13999939,0.099999905,0.048686981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2,34.6,39.8,2,11.3,6.7,24.1,2,16.3,70.1,15,0,14.7,70.6,16.3,0,11.3,6.7,24.1,2,16.9,62.7,14.8,2
8/6/2015,0.61000061,0.160000086,-0.111244517,-0.440002441,-0.199999809,-0.068161011,-0.8934,0,0,-0.1027,0,0,0,0,0,0,0,0,0,0,22.4,27.2,18.9,0,9.9,7.8,20.2,0,18.2,86.4,11.7,2,18.1,79.5,14.6,2,9.9,7.8,20.2,0,15.4,75.8,20.5,2
9/6/2015,0.61000061,-0.180000305,0.026347259,-0.090000153,0.099999905,-0.01947403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5,22.6,50.6,0,9.6,11.5,24.1,0,17.9,82.4,17.1,2,17.3,79.4,20.4,2,9.6,11.5,24.1,0,16.1,74.1,18.4,2
10/6/2015,2.330001831,-0.119999886,0.047132646,0.569999695,0.200000048,0.165531158,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018181818,20.6,45.5,39.2,5,8.4,15.9,26.3,0,18.4,80.4,18.4,2,17.3,79,25.2,2,8.4,15.9,26.3,0,16.2,67.9,16.6,2
11/6/2015,-1.100006104,-0.119999886,0.014344669,0.290000916,0,-0.097372055,0,0,0,0,0,0,0,0,0,0,0,0.136363636,0,0,19.5,57.4,20.6,5,8.1,19.6,28.1,0,14.5,84.4,22.3,1,13.9,82.8,22.3,1,8.1,19.6,28.1,0,16.1,70.8,20.5,2
12/6/2015,0.400001526,0.069999933,0.130273345,-1.680000305,-0.150000095,-0.038948059,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,23.3,43.1,22.9,2,7.5,23.8,26.6,0,11.8,87.8,12.5,2,11.4,84.2,11.1,2,7.5,23.8,26.6,0,16,72.7,24.1,2
15/06/2015,-1.220001221,-0.069999933,-0.069381549,-1.86000061,0.049999952,-0.097370148,0,0.4404,0,0,0,0,0,0,0,0,0,0,0,0,27,13.7,29.5,0,7.6,11.6,22,0,13,71.5,21.3,2,11.3,70.3,16.7,2,7.6,11.6,22,0,14.6,70.5,16.6,2
16/06/2015,1.510002136,0,-0.214877843,0.060001373,-0.049999952,0.087633133,-0.743,0,0,0,0,0,0,-0.2,0,0,0,0,0,0,26,9.9,19.7,0,7.3,9.7,27.4,0,11,78.9,10.9,2,11.7,75.4,12.5,2,7.3,9.7,27.4,0,15.5,64.4,18.4,2
17/06/2015,0.160003662,0.029999971,0.054451361,0.470001221,0.049999952,-0.107107162,0.6249,0,0,-0.4019,0.26115,0,0,0.8,0,0,0,0.15,0,0,25.4,11.8,18.4,0,6.3,23.1,33.8,2,12.2,66.9,27,2,10.5,70.1,20.3,2,6.3,23.1,33.8,2,15.1,67.6,35.3,2
18/06/2015,0.459999084,0.039999962,-0.051231002,1.189998627,-0.049999952,-2.434275627,0.3818,0,0,0,-0.5267,0,0,0.068181818,0,0,0,-0.2,0,0,26.6,12.4,23,0,7.8,22,19.4,0,11.3,55,23.4,2,10.1,58.9,18,2,7.8,22,19.4,0,14.3,76.8,24.1,2
19/06/2015,0.529998779,-0.130000114,-0.230393693,-1.040000916,-0.049999952,0.038949013,0,0,0,0,0,0,0.7096,0,0,0,0,0,0,0.214285714,27.7,10,26.9,0,8.7,10.4,25.9,2,8.1,72,22.3,2,8.3,69.3,23.7,2,8.7,10.4,25.9,2,15.5,73.8,31.7,2
22/06/2015,-0.510002136,-0.099999905,0,0.409999847,0.049999952,0.370008469,0,0,0,-0.1568,-0.4019,0,0,0,0,0,0,0,0,0,25.9,9.5,20.6,0,10.3,9.6,16.6,2,12.9,68.5,21.8,2,11.4,71.9,20.3,2,10.3,9.6,16.6,2,16.4,68.5,16.6,2
23/06/2015,0.720001221,0.109999895,0.015515709,-0.049999237,0,-0.107107162,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,25.5,10,33.5,0,9.4,13.7,21.2,2,11,71.3,20.3,2,9.2,78.7,16.4,1,9.4,13.7,21.2,2,16.5,69.8,22.3,2
24/06/2015,-0.279998779,-0.25,-0.01170983,-1.319999695,-0.099999905,-0.408957481,0,0,0,0,0.1779,0,0,0,0,0,0,0,0,0,25.9,9.7,27.1,0,9.2,20.2,18.4,0,9.8,77.5,14.3,2,9.6,77.3,18,2,9.2,20.2,18.4,0,15.4,75.7,24.1,2
25/06/2015,-0.550003052,0.00999999,-0.087824857,0.630001068,0.099999905,0.282376289,0,0,0,0,0,0,0.1406,0,0,0,0,0,0,0,27.1,10.7,29.5,0,9.3,14.1,15.8,2,11.5,83.7,10.4,2,11.1,78.7,12.7,2,9.3,14.1,15.8,2,15.6,76.1,38.9,2
26/06/2015,-0.339996338,0,-0.210779346,0.829998016,-0.099999905,-0.204480171,0,0,0,0,0.296,0,0,0,0,0,0,0,0,0,27.5,12.9,33.6,0,10.3,12.6,19.1,2,13.5,71.4,15.3,2,13.9,71.8,20.3,2,10.3,12.6,19.1,2,15.9,74.9,18.4,2
29/06/2015,-1.36000061,-0.179999828,-0.189701482,-2.859996796,-0.100000143,-0.788704872,0.5574,0,0,0,0,0,-0.148466667,0,0,0,0,0,0,0,28.6,24.7,21.4,0,8,17.2,28.1,2,16.7,78.8,14,2,15.2,78.5,20.3,2,8,17.2,28.1,2,15.3,70.7,16.6,2
30/06/2015,0.069999695,0.079999924,0.101584007,-0.970001221,-0.199999809,0.457644463,0.5574,0,-0.3182,-0.6369,-0.3182,0,0,0,0,0,-0.4,0,0,0,27.9,29.5,29.9,3,6.7,19.6,23.4,2,12.9,68.8,18.4,0,12.2,69.1,21.9,2,6.7,19.6,23.4,2,14.3,75.4,22.3,2
1/7/2015,0.409996033,-0.00999999,-0.114172116,-0.810001373,0.149999857,-0.282376289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8,36.4,28.8,3,7.3,14.5,26.6,2,12.8,77,15.8,2,11.8,76.9,22.1,2,7.3,14.5,26.6,2,15.2,71.9,20.5,2
2/7/2015,-0.809997559,-0.019999981,-0.169501756,0.569999695,-0.099999905,0.39922142,0,0,0,0,0.152311111,0,0,0,0,0,0,0.050505051,0,0,27,39.3,24.6,5,7.2,23.5,35.6,2,12.1,80,10.4,2,10.6,82.5,16.3,2,7.2,23.5,35.6,2,14.8,72.3,25.9,2
6/7/2015,-0.620002747,-0.019999981,-0.099534687,-0.779998779,-0.100000143,-0.827653885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,29.5,33.6,0,3.4,57.1,32.4,2,11.1,68.5,24.1,2,9.7,72.2,27.1,2,3.4,57.1,32.4,2,14.9,65.9,18.4,2
7/7/2015,-0.159996033,-0.110000134,-0.127345746,0,-0.099999905,-0.701071739,0,0,0,0,0,0,0.3612,0,0,0,0,0,0,0,23.8,34.9,33.1,5,3.4,49.5,20.2,0,11.4,67.3,15.8,2,10.4,70.3,15.8,2,3.4,49.5,20.2,0,14.5,73.1,29.5,2
8/7/2015,-1.840003967,-0.460000038,-0.039521242,-1.180000305,-0.200000048,-0.360271454,0,0,0,0,0,0,0,0.068181818,0,0,0,0,0,0,22.7,34.5,40.3,5,5,26.9,20.2,0,9.2,70.4,13.8,0,9,69.7,14.6,0,5,26.9,20.2,0,14.9,76.7,24.1,2
9/7/2015,0.010002136,0.220000029,0.11065921,0.369998932,0.150000095,-0.146057129,0,0,0,0,0.296,0,0,0,0,0,0,0,0,0,18.8,42.5,33.6,5,5.8,16.4,21.2,0,11.4,68,16.6,0,11,64.8,18.1,0,5.8,16.4,21.2,0,15.4,69.8,20.5,2
10/7/2015,1.200004578,0.180000067,0.121783732,0.560001373,0.200000048,0.292113304,0,0,0,0,-0.4019,0,-0.4019,0,0,0,0,0,0,0.25,19,39.1,25.6,5,6.8,9.9,28.1,2,13.2,69.7,13.7,2,12.5,67.5,23.6,2,6.8,9.9,28.1,2,15.2,69,22.3,2
13/07/2015,0.579994202,0.170000076,0.133786322,1.380001068,0,0,0,0,0,-0.4404,0,0,0,0,0,0,0,0,0,0,24,21.6,23.5,0,0.5,42.1,41.8,2,15.2,49.8,28.8,2,19.1,29.6,39.6,2,0.5,42.1,41.8,2,15.7,71.7,20.5,1
14/07/2015,-0.069999695,-0.100000143,0.145496152,-0.049999237,-0.200000048,0.077897072,0,0,0,0.4767,0,0,0,0.136363636,0,0,0,0,0,0,24.7,19.4,32,0,0.7,57.8,34.6,0,9.4,78.6,17.8,5,8,82.7,14.8,5,0.7,57.8,34.6,0,15.2,78.6,33.5,2
15/07/2015,-1.309997559,-0.149999857,-0.161890141,-1.060001373,0.149999857,-0.13631916,0,0,0,0.4767,-0.6705,0,0,0,0,0,0,0,0,0,24.7,18.5,27.2,0,2.4,35.7,27,0,9.3,80.9,11.6,2,7.8,82,20.5,2,2.4,35.7,27,0,13.9,71.9,25.9,2
16/07/2015,-0.25,0.00999999,0.088410236,0.149997711,0,0.068159103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,17.5,24.8,0,4.1,18.1,20.2,0,9.6,73.4,14.8,2,8.7,71.1,18.2,2,4.1,18.1,20.2,0,14,74.6,22.3,2
17/07/2015,-1.459999084,0.109999895,0.124418288,-1.409999847,-0.049999952,-0.068159103,0,0,0,-0.260866667,0,0,0,0,0,0,-0.466666667,0,0,0,25.5,16,31.2,0,6.1,9,19.8,0,9.8,74.5,12.7,0,8.8,73.3,12.7,0,6.1,9,19.8,0,14.7,69.8,16.6,2
20/07/2015,-0.38999939,-0.089999914,0.019028686,-0.259998322,0,-0.253165245,0,0,0,0,0,0,0.0772,0,0,0,0,0,0,0,21.4,50.1,34.6,5,6.4,21,18.4,2,10.8,69.7,33.5,5,9.2,81.9,24.3,5,6.4,21,18.4,2,14.5,73.2,31.7,2
21/07/2015,-0.760002136,-0.00999999,-0.02664016,-0.659999847,-0.049999952,0.097371101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7,43.3,40,0,7.6,12.1,20.2,2,8.4,69.5,13,5,6.8,76.8,13,2,7.6,12.1,20.2,2,14.8,70.9,20.5,2
22/07/2015,-0.449996948,-0.059999943,0.007318856,-0.380001068,0,-0.593962669,0.5106,0,0,0,0,0,0,0.284848485,0,0,0,0,0,0,22.7,41.2,33.1,5,7,21.4,31.3,2,9.4,60.5,14.3,2,9.3,57.9,13,2,7,21.4,31.3,2,15.3,73,24.1,2
23/07/2015,-1.050003052,0,0.166866917,-0.38999939,-0.150000095,-0.048686028,0,0,-0.296,0,0,0,0,0,0,0,0,0,0,0,23.6,37.5,26.1,2,6.8,27.4,29.5,2,10.7,68,10.9,0,9,72.1,14.4,0,6.8,27.4,29.5,2,14,80.7,22.3,2
24/07/2015,-1.299999237,0,-0.056207778,-1.509998322,-0.049999952,-0.39922142,0.1702,0,0,0,0,0,0,0.144444444,0,0,0,0,0,0,23.9,25.4,15.3,0,7.4,24.8,20.9,2,11.1,67.3,16.9,0,10.2,69,16.4,0,7.4,24.8,20.9,2,14.2,74.2,18.4,1
27/07/2015,-0.450000763,-0.340000153,-0.168038098,0,0.150000095,-0.038948059,-0.1081125,0,0,0,0,0,0,0.05,0,0,0,0,0,0,24.3,14.2,37.7,0,8.5,7.9,18,0,15.4,68.3,18.4,0,13.5,69.5,18.4,0,8.5,7.9,18,0,14.8,70.7,25.9,2
28/07/2015,0.029998779,-0.220000029,0.038350273,0.969997406,0.049999952,0.379747391,-0.095325,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1,15.1,19.6,0,9.8,6.3,20.5,2,17.6,60.1,17.1,0,16.3,59.4,18.1,0,9.8,6.3,20.5,2,14.3,74.2,24.1,2
29/07/2015,0.440002441,0.110000134,0.132322523,1.130001068,-0.099999905,-0.029211044,0.126133333,0,-0.0258,0,0,0,0.32538,0.222222222,0,-0.375,0.068181818,0,0,0,26.1,13,20.2,0,10.9,6,19.4,0,18.7,61.2,13.8,0,16.6,65.4,20.1,2,10.9,6,19.4,0,15.8,66.6,20.5,2
30/07/2015,0.159999847,0.129999876,0.003220217,1.490001678,-0.150000095,-0.038949013,0.0623,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4,22.1,30.5,0,8.8,13,35.6,0,18.9,65.7,28.8,2,18.2,66.4,16.6,2,8.8,13,35.6,0,15.5,72.4,25.9,2
31/07/2015,0.25,0.050000191,0.023127183,0.799999237,0.150000095,0.165531158,-0.100475,0,0,0,0,0,-0.6369,0,0,0,0,0,0,-0.125,26.3,25.7,18.8,5,8.9,14.5,27.4,0,18.9,57.4,36,0,16.7,62.1,25.9,0,8.9,14.5,27.4,0,14.4,77.7,27.7,2
3/8/2015,-0.580001831,0.149999857,-0.1080243,-0.909999847,0,0.068159103,-0.017166667,0,0,0,0,0,0,0,0,0,0,0,0,0.4,25.6,26.9,23.5,0,9.7,7.6,18.7,2,19.8,60.8,16.3,0,18.1,62.7,21.6,2,9.7,7.6,18.7,2,15.3,68.4,22.3,2
4/8/2015,-0.659999847,0.019999981,0.170087135,0.340000153,0.049999952,0.087633133,-0.07655,0,-0.042666667,0,0,0,0,0.25,0,0.114814815,0,0,0,0,24.5,20.7,32,0,9.1,7.8,27.4,2,19.4,72.5,14.3,2,19,70.9,23.4,2,9.1,7.8,27.4,2,14.7,70.4,22.3,2
5/8/2015,0.280002594,-0.049999952,0.187066643,-0.370002747,-0.100000143,0.155794144,0,0,-0.092542857,0,0,0,0,0,0,-0.022222222,0,0,0,0,25.4,18.9,16.4,0,9.1,13.7,21.2,2,18.1,76.8,16.1,2,17.4,75.7,20.2,2,9.1,13.7,21.2,2,14.9,71.8,18.4,2
6/8/2015,-5.990001678,-0.220000029,0.205802569,-1.489997864,0,-0.029211044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,18.9,40,0,10.7,22.5,36,2,20.7,63.5,34.9,2,20.4,60.6,25.6,2,10.7,22.5,36,2,15.3,74.9,22.3,2
7/8/2015,-1.450000763,-0.069999933,-0.003220076,-0.529998779,0.050000191,-0.097371101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1,39.5,63.1,3,9.4,26.9,39.2,0,23.4,50.2,24.1,0,25.9,33.7,27.6,0,9.4,26.9,39.2,0,15,75.1,22.3,2
10/8/2015,1.270000458,0.200000048,0.055329499,1.449996948,-0.100000143,0.817915916,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,23.7,16.1,34.8,0,3.1,31.8,36.7,2,12.1,75.5,23.4,2,11.3,78,29.2,2,3.1,31.8,36.7,2,14.5,79.4,22.3,2
11/8/2015,-0.310001373,-0.090000153,0.108024583,-0.689998627,-0.049999952,-0.496591568,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,24,15.4,44.6,0,4.1,27.3,36,0,12.6,88.2,9.6,4,11.8,84,11.1,4,4.1,27.3,36,0,14.7,78.3,24.1,2
12/8/2015,-0.109996796,-0.069999933,-0.11095204,-0.880001068,-0.049999952,0.087634087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6,23.3,42.1,0,2.2,53.1,42.8,0,12.4,87.6,17.4,4,11.1,87.2,12.9,4,2.2,53.1,42.8,0,14.9,73.6,27.7,2
13/08/2015,-0.450000763,0.00999999,0.012002731,-0.700000763,0.099999905,-0.165531158,0,0,0,0,-0.09545,0,0,0,0,0,0,0,0,0,26,26.5,37.2,0,4.3,34.2,39.6,0,10.9,83.8,23.1,4,9.9,82.4,18.1,4,4.3,34.2,39.6,0,14.3,73.4,31.7,2
14/08/2015,-0.459999084,-0.109999895,-0.031031417,0.690002441,0.049999952,0.048686028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2,24.8,38.7,0,3.6,43.1,40,0,10,87.1,21.5,4,9.1,83.9,14.4,4,3.6,43.1,40,0,14.7,68.1,29.5,2
17/08/2015,0.519996643,-0.050000191,0.033666257,0.659999847,-0.149999857,0.194742203,0,0,0,0,0,0,0.1779,0,0,0,0,0,0,0,28.1,13.9,19.9,0,2.8,39.7,43.6,0,10.6,83.5,13.8,2,9.9,77.4,14.5,2,2.8,39.7,43.6,0,13.6,72.7,33.5,2
18/08/2015,-0.009998322,-0.089999914,-0.232735772,-0.659999847,-0.050000072,0.029211044,0.4404,0,0,0.3612,0,0,0,0.25,0,0,0,0,0,0,27.6,9.7,24.2,0,6.6,23.3,22.7,2,11.7,63.4,22.3,0,11.1,58.2,22.3,0,6.6,23.3,22.7,2,14.2,75.8,25.9,2
19/08/2015,-0.009998322,-0.039999962,0.001463799,-1.229999542,-0.100000024,-0.058423042,0,0,0,0.4404,0,0,-0.34,0,0,0,0,0,0,0,27.1,11.9,21.8,0,8.8,25.4,32,2,14.1,53.6,18.4,2,12.4,52.6,22.1,2,8.8,25.4,32,2,14.8,73.7,25.9,2
20/08/2015,-0.490001678,-0.25,-0.152229488,-0.560001373,0,-0.087634087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.1,11.7,21.8,0,8.6,38.7,35.3,0,15.9,58.3,17.4,2,13.2,61.4,18.2,2,8.6,38.7,35.3,0,13.7,80.8,24.1,2
